154.64,0.8
310.43,1.81
445.71,2.25
580.69,3.13
700.79,4.04
789.35,4.64
849.16,5.3
890.74,5.57
911.68,5.76
921.66,6.08
930.14,6.25
928.42,6.39
939.35,6.52
941.6,6.6
937.23,6.64
937.51,6.69
938.48,6.71
938.68,6.7
938.53,6.71
948.67,6.7
946.18,6.65
947.87,6.64
944.09,6.69
948.45,6.71
949.27,6.68
949.37,6.67
947.48,6.65
953.05,6.62
941.44,6.64
932.85,6.66
933.13,6.67
937.97,6.69
929.14,6.67
924.33,6.72
938.4,6.69
942.84,6.69
943.23,6.67
949.28,6.68
950.07,6.65
948.81,6.62
953.1,6.61
947.5,6.61
943.4,6.61
949.37,6.63
951.09,6.63
945.72,6.66
944.59,6.65
939.56,6.65
940.82,6.69
936.64,6.67
936.53,6.65
943.68,6.64
943.11,6.6
944.09,6.6
935.96,6.59
932.26,6.62
935.48,6.64
942.71,6.64
946.38,6.64
953.2,6.66
960.21,6.61
969.13,6.61
970.49,6.58
972.55,6.61
973.19,6.65
968.05,6.64
964.83,6.61
964.55,6.61
963.09,6.6
954.68,6.59
950.59,6.6
944.8,6.61
942.31,6.64
947.41,6.65
947.27,6.67
956.85,6.67
959.15,6.64
961.54,6.65
967.07,6.61
958.48,6.62
951.07,6.68
954.56,6.71
955.11,6.71
956.08,6.68
953.52,6.7
957.56,6.69
960.2,6.65
949.98,6.65
951.73,6.65
958.27,6.72
954.76,6.71
955.11,6.72
946.2,6.67
947.07,6.7
954.19,6.67
969.16,6.65
975.31,6.64
972.87,6.64
959.35,6.61
947.23,6.61
949.71,6.6
958.67,6.62
965.36,6.62
966.58,6.62
964.57,6.59
954.47,6.59
950.28,6.61
951.82,6.6
944.2,6.56
938.88,6.55
932.94,6.56
934.59,6.59
938.68,6.61
937.42,6.61
949.67,6.59
955.99,6.65
954.1,6.65
958.09,6.65
958.58,6.67
953.91,6.7
962.51,6.65
959.7,6.66
962.9,6.67
966.68,6.64
964.75,6.63
967.14,6.61
960.39,6.63
955.23,6.59
958.37,6.58
954.66,6.58
946.78,6.61
953.62,6.61
956.23,6.61
957.71,6.62
955.63,6.61
950.21,6.61
954.18,6.61
948.48,6.63
950.23,6.68
957.45,6.67
953.06,6.64
947.77,6.64
949.84,6.67
960.31,6.63
962.47,6.67
960.01,6.59
963.77,6.56
964.22,6.56
961.26,6.57
963.28,6.59
954.11,6.61
952.39,6.59
950.57,6.65
941.2,6.63
946.35,6.68
952.18,6.68
956.18,6.7
961.35,6.69
958.18,6.71
966.81,6.7
972.75,6.68
966.4,6.67
959.81,6.67
959.08,6.62
962.23,6.58
961.35,6.63
965.87,6.64
958.85,6.66
957.53,6.66
951.08,6.64
948.34,6.68
946.98,6.68
955.9,6.64
954.71,6.62
967.76,6.59
969.8,6.6
961.96,6.59
965.22,6.62
953.71,6.59
945.19,6.63
937.02,6.67
942.94,6.66
950.78,6.64
960.02,6.63
958.28,6.61
954.1,6.64
959.25,6.65
957.04,6.62
951.78,6.63
952.67,6.61
959.49,6.64
957.15,6.65
950.12,6.63
954.51,6.65
957.71,6.64
968.06,6.61
974.32,6.63
981.2,6.65
982.7,6.66
980.1,6.64
968.83,6.6
961.74,6.6
956.43,6.59
967.27,6.61
973.73,6.63
966.19,6.63
