108.97,0.54
198.37,1.34
322.59,2.15
438.86,2.97
540.51,3.55
630.55,4.19
699.7,4.75
745.31,5.1
792.79,5.4
821,5.82
824.45,6.12
835.12,6.3
837.16,6.39
837.27,6.48
850.4,6.63
844.77,6.65
849.15,6.67
866.4,6.69
870.31,6.7
864.07,6.71
887.03,6.72
877.73,6.7
874.56,6.66
871.29,6.64
871.93,6.63
870.92,6.61
876.93,6.64
876.09,6.65
878.58,6.67
869.94,6.69
874.84,6.7
884.55,6.7
895.1,6.63
902.94,6.6
900.02,6.66
891.83,6.64
895.53,6.65
904.99,6.65
911.88,6.67
915.01,6.63
920.44,6.6
907.74,6.59
894.51,6.62
889.07,6.67
894.1,6.67
897.67,6.66
885.83,6.64
889.08,6.64
907.63,6.66
914.64,6.65
907.77,6.64
892.01,6.63
884.79,6.59
882.26,6.61
873.47,6.63
873.29,6.64
881.72,6.66
888.02,6.66
895.35,6.66
891.38,6.68
879.97,6.67
883.94,6.6
875.93,6.62
863.15,6.61
867.51,6.61
869.67,6.6
875.01,6.66
877.96,6.64
874.37,6.69
870.03,6.69
875.67,6.69
882.64,6.69
892.58,6.69
912.17,6.7
908.28,6.64
900.2,6.67
903.36,6.66
905.71,6.66
902.28,6.67
901,6.64
897.58,6.66
895.25,6.67
899.59,6.7
919.04,6.71
922.99,6.69
923.56,6.7
925.37,6.66
926.84,6.7
924.6,6.68
918.85,6.69
914.38,6.68
911.46,6.68
907,6.67
903.98,6.62
893.44,6.65
885.49,6.67
886.55,6.67
884.02,6.66
889.76,6.65
901.45,6.68
910.66,6.67
914.93,6.68
910.41,6.72
904.9,6.72
913.05,6.72
907.63,6.71
906.26,6.7
907.63,6.68
909.37,6.67
914.36,6.65
911.62,6.61
915.48,6.62
909.62,6.65
902.54,6.69
911.77,6.67
917.74,6.69
930.76,6.65
940.45,6.62
929.97,6.63
923.08,6.65
913.89,6.65
922.44,6.69
927.57,6.66
937.51,6.64
929.02,6.62
926.65,6.62
917.17,6.62
921.87,6.64
913.16,6.64
917.44,6.67
911.32,6.64
910.48,6.64
916.6,6.65
921.95,6.64
923.56,6.63
938.27,6.61
933.96,6.61
911.52,6.62
906.74,6.6
905.26,6.58
904.45,6.61
902.47,6.64
907.73,6.66
912.59,6.63
928.71,6.68
927.36,6.68
930.25,6.67
919.9,6.65
917.81,6.64
912.41,6.66
916.44,6.63
922.89,6.61
926.22,6.59
920.26,6.66
927.18,6.68
929,6.64
942.39,6.62
940.84,6.63
942.72,6.6
927.46,6.61
928.04,6.65
931.5,6.62
924.89,6.63
915.14,6.64
939.8,6.67
953.35,6.62
951.85,6.64
937.16,6.62
920.55,6.58
914.74,6.59
920.17,6.61
934.49,6.64
936.24,6.64
938.2,6.64
946.38,6.6
944.01,6.56
929,6.59
926.91,6.64
916.8,6.66
917.06,6.68
912.15,6.67
910.85,6.61
906.35,6.58
907.47,6.62
906.45,6.62
903.82,6.65
907.9,6.67
918.85,6.67
938.34,6.68
952.49,6.63
953.84,6.63
930.82,6.67
927.65,6.64
933.04,6.64
932.5,6.63
923.46,6.66
927.65,6.64
922.52,6.67
914.08,6.68
916.61,6.68
928.8,6.67
938.31,6.68
936.92,6.73
929.73,6.73
927.17,6.73
922.61,6.7
922.8,6.65
919.53,6.66
922.06,6.64
934.22,6.66
949.75,6.65
941.92,6.68
943.04,6.67
936.73,6.67
930.24,6.66
933.06,6.7
929.1,6.67
921.38,6.66
937.94,6.66
956.85,6.63
965.12,6.67
959.84,6.66
954,6.64
944.1,6.63
933.71,6.64
934.1,6.63
937.31,6.6
927.46,6.6
931.98,6.61
934.79,6.58
935.27,6.6
935.27,6.63
938.88,6.62
941.23,6.63
943.04,6.63
940.15,6.63
939.86,6.62
945.08,6.63
946.48,6.68
928.66,6.68
929.95,6.66
932.68,6.63
930.43,6.62
927.65,6.61
934.9,6.62
929.32,6.63
920.05,6.66
916.79,6.65
910.38,6.69
912.36,6.69
924.69,6.68
934.95,6.69
938.97,6.69
941.63,6.69
949.47,6.67
946.87,6.6
945.45,6.54
940.05,6.53
943.6,6.55
940.16,6.57
945.26,6.58
929.2,6.59
932.95,6.59
935.56,6.6
934.88,6.61
925.75,6.63
916.42,6.66
921.69,6.66
938.25,6.7
944.6,6.7
941.34,6.67
944.53,6.68
949.88,6.65
943.5,6.62
945.08,6.63
946.1,6.59
944.6,6.6
938.29,6.65
937.12,6.64
936.22,6.64
931.97,6.65
935.77,6.65
933.05,6.66
926.41,6.69
923.27,6.68
928.22,6.68
919.97,6.65
920.81,6.64
929.3,6.68
940.64,6.69
950.62,6.65
954.21,6.58
959.62,6.56
949.48,6.61
949.68,6.62
945.68,6.64
951.47,6.62
959.24,6.61
960.73,6.59
958.96,6.6
949.67,6.6
955.33,6.62
956.38,6.61
935.63,6.64
927.27,6.65
931.3,6.63
937.69,6.63
944.51,6.64
942.02,6.6
933.22,6.61
934.32,6.61
940.15,6.61
947.25,6.61
950.37,6.61
953.64,6.6
943.02,6.62
922.36,6.63
912.14,6.68
914.58,6.7
921.01,6.7
929.56,6.71
932.45,6.67
928.43,6.69
929.53,6.69
933.64,6.66
924.05,6.66
928.9,6.68
929.87,6.67
937.25,6.65
930.36,6.66
937.51,6.64
939.18,6.68
924.01,6.69
912.39,6.68
898.4,6.68
905.03,6.67
915.94,6.65
921.69,6.66
928.32,6.66
938.9,6.66
944.27,6.66
954.32,6.68
958.4,6.66
968.41,6.67
981.61,6.67
975.44,6.66
962.89,6.64
959.33,6.67
958.38,6.62
956.03,6.61
959.43,6.59
945.43,6.64
947.13,6.67
947.58,6.68
932.17,6.68
935.04,6.64
933.81,6.61
936.14,6.63
933.31,6.67
946.99,6.68
957.91,6.6
960,6.62
943.18,6.6
935.75,6.62
931.01,6.66
938.42,6.68
944.79,6.63
950.38,6.61
948.25,6.65
940.75,6.61
939.27,6.61
941.11,6.67
951.29,6.68
952.77,6.68
954.48,6.69
954.43,6.63
942.26,6.64
941.68,6.65
954.81,6.63
953.52,6.62
962.13,6.65
952.2,6.61
955.15,6.58
956.94,6.59
962.6,6.58
962.17,6.59
949.97,6.62
952.19,6.6
951.08,6.58
952.95,6.59
948.57,6.61
951.35,6.62
957.53,6.57
965.36,6.53
949.4,6.53
943.9,6.57
940.08,6.59
942.9,6.58
945.28,6.62
949.18,6.67
955.24,6.69
959.7,6.72
962.22,6.71
976.11,6.65
962.28,6.67
964.75,6.68
951.11,6.7
948.07,6.72
944.43,6.7
952.08,6.68
961.45,6.66
959.8,6.63
957.14,6.6
950.03,6.61
948.07,6.66
945.49,6.65
945.74,6.6
955.71,6.61
953.71,6.6
953.09,6.6
949.18,6.57
955.61,6.55
956.07,6.53
