100.58,1.81
226.07,2.39
343.15,3.25
461.79,4.16
566.29,4.89
653.45,5.19
718.9,5.64
762.34,5.91
791.55,6.01
820.97,6.22
842.88,6.35
850.22,6.43
855.66,6.5
858.46,6.51
863.08,6.56
871.55,6.6
869.48,6.64
872.55,6.59
866.44,6.56
863.22,6.57
860.84,6.56
868.93,6.56
866.61,6.56
858.72,6.57
856.62,6.57
868.77,6.6
878.03,6.57
887.58,6.59
879.68,6.59
870.75,6.57
870.83,6.56
873.64,6.51
870.02,6.51
870.2,6.51
871.47,6.49
869.66,6.51
869.21,6.57
864.65,6.55
865.71,6.53
865.39,6.53
865.89,6.51
866.88,6.54
874.37,6.5
872.82,6.5
873.54,6.5
877.11,6.5
879.31,6.54
873.2,6.52
877.57,6.53
876.28,6.52
877.29,6.54
876.1,6.52
868.73,6.59
868.76,6.54
864.65,6.52
860.59,6.49
862.44,6.53
863.59,6.53
869.41,6.55
873.27,6.54
868.13,6.54
865.09,6.54
864.81,6.55
865.54,6.53
871.28,6.53
873.27,6.53
871.84,6.5
874.65,6.52
864.21,6.57
860.22,6.56
859.07,6.6
860.66,6.58
868.61,6.61
874.04,6.58
871.47,6.55
870.29,6.53
871.28,6.52
869.48,6.52
866.8,6.51
865.72,6.53
868.05,6.51
873.09,6.56
873.28,6.53
868.31,6.53
871.91,6.52
868.85,6.51
874.73,6.52
871.22,6.6
873.03,6.62
878.76,6.61
883.31,6.52
883.29,6.54
882.45,6.56
880.14,6.56
880.8,6.57
882.54,6.58
879.4,6.6
877.71,6.55
883.94,6.54
889.36,6.54
888.98,6.55
884.26,6.57
884.12,6.55
882.45,6.55
881.15,6.58
878.85,6.58
880.03,6.6
869.48,6.58
867.32,6.57
872.28,6.59
871.56,6.57
870.85,6.56
872.95,6.56
866.25,6.55
865.71,6.57
860.22,6.55
869.22,6.52
876.43,6.56
878.75,6.55
882.37,6.55
878.14,6.54
872.91,6.55
876.77,6.59
878.85,6.59
874.46,6.58
871.1,6.59
868.74,6.6
864.38,6.63
864.91,6.58
871.1,6.55
870.2,6.52
871.28,6.54
872.94,6.55
872.37,6.55
870.74,6.55
873.54,6.57
876.92,6.58
876.74,6.57
870.92,6.56
872.95,6.57
871.55,6.54
867.15,6.56
862.07,6.58
870.93,6.6
866.55,6.6
872.1,6.54
870.83,6.53
876.55,6.5
872.86,6.53
863.5,6.52
860.13,6.5
859.07,6.53
866.37,6.56
874.64,6.54
878.65,6.55
876.37,6.55
871.19,6.57
860.5,6.58
851.41,6.56
853.33,6.59
859.6,6.62
857.58,6.66
857.41,6.65
865.09,6.61
869.57,6.61
867.14,6.56
867.95,6.58
870.2,6.56
877.11,6.57
878.18,6.61
878.99,6.62
884.88,6.57
892.67,6.58
886.62,6.57
888.51,6.54
894.55,6.52
891.25,6.52
888.63,6.55
880.69,6.53
882.7,6.51
881.06,6.46
879.4,6.48
871.43,6.46
865,6.46
868.22,6.48
867.95,6.47
866.61,6.49
873.38,6.48
878.56,6.52
874.91,6.56
872.09,6.6
873.36,6.58
873.91,6.58
875,6.56
872.71,6.57
863.67,6.57
862.43,6.56
861.81,6.56
865.89,6.54
867.32,6.58
859.26,6.6
856.36,6.62
860.43,6.64
859.89,6.63
863.65,6.6
867.68,6.62
869.3,6.65
871.65,6.62
870.92,6.61
865.54,6.59
858.81,6.58
855.32,6.61
854.1,6.61
858.62,6.64
