130.1,2.86
222.08,3.74
316.94,4.19
411.46,4.96
489.05,5.5
550.69,5.82
603.76,6.04
635.12,6.23
659.43,6.38
674.6,6.45
684.53,6.52
694.35,6.56
707.56,6.61
705.07,6.63
704.76,6.62
702.24,6.63
719.59,6.63
722.5,6.61
731.8,6.62
739.97,6.61
744.35,6.59
738.95,6.62
733.43,6.64
726.76,6.68
723.55,6.68
735.92,6.73
736.73,6.66
731.72,6.61
717.29,6.63
721.71,6.64
727.65,6.68
735.37,6.63
734.1,6.63
731.26,6.62
739.15,6.63
749.16,6.61
758.94,6.59
762.47,6.59
768.92,6.58
763.91,6.55
761.44,6.56
765.31,6.56
765.77,6.57
768.93,6.59
774.59,6.63
774.62,6.6
771.75,6.61
767.8,6.56
763.85,6.54
764.09,6.58
757.44,6.63
742.82,6.62
739.22,6.63
746.06,6.57
746.28,6.52
747.12,6.51
746.58,6.54
736.81,6.54
732.9,6.53
732.91,6.56
734.19,6.61
728.82,6.62
732.09,6.62
723.63,6.59
722.97,6.61
731.58,6.62
730.98,6.65
726.48,6.64
714.51,6.63
712.98,6.66
709.03,6.65
703.93,6.66
710.01,6.66
721.23,6.68
720.59,6.63
726.65,6.61
721.32,6.63
727.79,6.64
723.77,6.65
724.93,6.69
721.81,6.7
727.57,6.67
732.78,6.67
740.44,6.67
745.98,6.63
752.83,6.61
756.47,6.61
765.84,6.58
763.04,6.59
756.55,6.6
752.78,6.65
749.23,6.64
742.35,6.61
740.67,6.65
737.11,6.66
740.23,6.64
750.94,6.63
748.49,6.64
754.81,6.58
752.82,6.56
736.65,6.58
732.61,6.57
729.19,6.62
731.66,6.62
732.23,6.65
735.97,6.63
738.17,6.63
733.36,6.61
731.79,6.61
730.9,6.62
732.61,6.63
736.51,6.65
741.51,6.65
741.05,6.59
740.67,6.61
743.18,6.6
748.9,6.56
749.94,6.56
757.43,6.55
763.74,6.57
761.81,6.51
758.94,6.53
751.11,6.55
747.28,6.52
744.28,6.57
743.27,6.58
741.59,6.61
738.47,6.65
734.48,6.65
723.07,6.64
715.71,6.64
718.57,6.64
711.12,6.65
715.57,6.67
715.42,6.66
719.86,6.66
723.76,6.62
729.8,6.64
737.26,6.65
738.5,6.64
739.48,6.66
742.58,6.63
745.81,6.66
750.79,6.57
757.07,6.59
762.96,6.57
767.35,6.56
759.42,6.53
752.39,6.54
750.44,6.5
747.21,6.55
741.36,6.56
740.6,6.56
745.2,6.56
743.81,6.56
741.52,6.58
740.67,6.57
751.26,6.6
756.77,6.58
760.79,6.57
765.88,6.61
766.59,6.59
761.5,6.61
758.7,6.63
755.11,6.64
750.8,6.64
754.32,6.62
748.68,6.56
743.51,6.58
736.43,6.61
739,6.6
735.82,6.63
739.98,6.59
743.43,6.61
748.4,6.6
