81.8,1.98
141.92,2.44
206.61,3.04
262.71,3.93
316.91,4.71
356.29,5.23
387.49,5.69
408.03,6.01
417.62,6.17
421.03,6.29
433.58,6.42
443.84,6.48
450.31,6.54
456.57,6.59
465,6.58
473.33,6.58
476.27,6.59
482.61,6.59
488.31,6.57
486.49,6.6
483.53,6.56
482.12,6.57
485.61,6.55
481.72,6.54
483.78,6.57
486.71,6.53
485.66,6.54
483.44,6.53
478.57,6.53
472.31,6.54
476.29,6.56
480.68,6.6
485.9,6.61
490.3,6.64
489.8,6.63
494.95,6.64
494.8,6.65
496.59,6.63
493.92,6.63
495.57,6.66
496.54,6.66
499.53,6.68
499.17,6.69
499.36,6.67
502.99,6.68
504.05,6.64
505.2,6.64
504.31,6.59
502.68,6.6
500.11,6.59
501.12,6.57
508.15,6.57
511.69,6.6
521.69,6.57
525.25,6.58
524.71,6.57
517.45,6.59
513.7,6.58
508.91,6.59
506.23,6.6
505,6.61
506.58,6.64
508.15,6.67
503.46,6.65
503.19,6.65
510.64,6.66
511.9,6.63
513.49,6.63
508.22,6.67
504.34,6.64
509.3,6.65
514.31,6.63
510.36,6.61
508.1,6.58
509,6.58
508.85,6.6
511.89,6.6
514.29,6.59
508.82,6.59
503.18,6.55
500.68,6.57
497.57,6.57
500.32,6.59
501.16,6.56
505.71,6.58
506.39,6.63
502.67,6.64
501.72,6.66
500.85,6.61
494.91,6.65
489.22,6.64
483.83,6.63
484.91,6.61
488.21,6.61
492.42,6.61
497,6.64
500.94,6.64
507.03,6.67
509.07,6.66
512.58,6.66
515.02,6.65
517.34,6.63
514.75,6.6
515.08,6.6
515.47,6.61
514.39,6.59
518.36,6.59
525.76,6.6
523.26,6.61
524.19,6.63
525.6,6.63
521.01,6.62
519.54,6.58
525.14,6.57
525.97,6.58
526.78,6.58
528.12,6.53
527.47,6.57
525.75,6.56
525.05,6.56
523.62,6.55
526.27,6.54
523.97,6.57
521.18,6.59
521.09,6.61
517.92,6.63
515.47,6.62
509.67,6.61
514.31,6.62
518.31,6.61
519.24,6.6
518.09,6.61
512.24,6.62
510.59,6.66
509.51,6.65
512.39,6.65
511.08,6.64
506.71,6.61
503.73,6.61
499.9,6.62
500.58,6.65
506.68,6.64
512.72,6.67
513.65,6.66
512.01,6.65
506.92,6.62
513.27,6.65
517.3,6.64
518.58,6.65
518.75,6.58
521.6,6.62
519.89,6.61
521.57,6.61
523.66,6.59
523.56,6.57
521.89,6.58
520.69,6.6
521.06,6.58
521.79,6.56
521.51,6.61
528.18,6.58
530.98,6.58
530.4,6.57
535.12,6.56
537.42,6.6
537.54,6.57
533.65,6.6
532.86,6.61
530.92,6.59
529.47,6.56
532.02,6.58
534.82,6.61
533.47,6.59
524.63,6.57
527.81,6.59
529.4,6.57
526.88,6.61
522.17,6.63
517.31,6.66
516.95,6.65
512.29,6.64
515.52,6.62
518.14,6.6
514.58,6.59
512.22,6.57
508.96,6.53
499.92,6.54
495.66,6.53
501,6.52
507.73,6.57
514.64,6.58
516.91,6.63
516.71,6.65
521.69,6.67
519.05,6.64
515.56,6.69
515.69,6.68
516.52,6.68
525.86,6.68
529,6.67
528.17,6.68
