116.05,1.04
254.67,2.24
381.22,2.93
507.76,3.34
609.26,4.25
696.82,4.87
759.84,5.47
805.97,5.7
840.7,5.91
867.09,6.09
882.83,6.18
897.44,6.31
904.26,6.4
908.08,6.43
909,6.53
908.27,6.57
907.63,6.59
912.69,6.59
912.5,6.59
915.29,6.59
912.63,6.59
911.98,6.58
914.13,6.62
917.25,6.62
912.71,6.66
903.43,6.68
901.81,6.7
907.9,6.68
905.98,6.68
903.16,6.67
902.71,6.64
906.25,6.65
903.8,6.64
900.99,6.65
907.63,6.68
910.38,6.65
911.39,6.65
912.6,6.62
907.53,6.59
907.9,6.58
910.76,6.59
916.6,6.6
923.27,6.61
926.69,6.63
928.8,6.64
932.94,6.64
944,6.61
948.15,6.62
940.35,6.6
930.07,6.63
930.91,6.61
938.79,6.62
942.01,6.61
932.75,6.56
925.27,6.6
923.84,6.61
918.74,6.67
912.75,6.67
916.48,6.63
919.25,6.63
928.26,6.62
927.84,6.62
922.52,6.61
922.61,6.55
923.27,6.56
924.79,6.6
917.27,6.55
913.25,6.59
922.14,6.58
922.14,6.58
921.01,6.59
929.52,6.59
927.56,6.6
925.26,6.62
933.13,6.63
929.77,6.59
920.73,6.53
913.43,6.55
905.63,6.55
901.99,6.59
905.37,6.62
904.71,6.65
904.98,6.6
908.83,6.61
914.94,6.64
919.72,6.64
924.03,6.65
924.31,6.63
924.22,6.64
922.8,6.68
929.57,6.73
930.78,6.68
930.75,6.68
935.6,6.68
943.3,6.7
952.77,6.69
960.1,6.68
955.22,6.68
946.94,6.64
940.65,6.65
933.59,6.65
923.57,6.65
913.26,6.63
909.56,6.64
913.62,6.66
917.44,6.65
928.04,6.63
933.13,6.64
933.13,6.62
926.11,6.6
922.07,6.64
919.01,6.64
920.25,6.64
924.31,6.61
928.99,6.6
924.71,6.54
920.78,6.53
919.25,6.55
921.84,6.56
926.69,6.57
934.19,6.57
931.5,6.57
929.18,6.57
926.41,6.6
920.16,6.62
918.09,6.61
920.25,6.61
915.67,6.58
908.45,6.57
907.17,6.59
908.21,6.64
901.18,6.65
906.73,6.67
909.83,6.66
914.45,6.68
921.51,6.68
930.72,6.65
937.51,6.66
947.51,6.68
955.73,6.64
959.91,6.58
959.9,6.57
949.57,6.59
942.12,6.66
940.26,6.64
939.75,6.61
935.55,6.66
938.7,6.63
936.34,6.66
937.01,6.65
930.82,6.63
928.35,6.6
924.6,6.57
930.71,6.56
940.44,6.57
943.31,6.56
944.49,6.59
941.23,6.61
936.59,6.61
932.94,6.64
934.88,6.65
934.68,6.67
929.47,6.67
927.74,6.65
931.4,6.65
925.46,6.63
926.6,6.62
921.95,6.63
928.03,6.6
928.52,6.61
927.46,6.63
927.75,6.64
926.79,6.64
934.98,6.62
948.15,6.55
950.48,6.54
941.92,6.55
946.38,6.56
946.39,6.58
950.28,6.56
947.48,6.56
944.51,6.57
944.5,6.55
948.34,6.55
948.37,6.57
951.25,6.56
943.01,6.54
934.58,6.54
933.43,6.57
942.84,6.58
946.39,6.56
944.7,6.56
941.64,6.52
936.04,6.55
943.21,6.58
943.6,6.59
949.97,6.58
947.5,6.59
944.89,6.56
944.71,6.54
933.9,6.58
932.95,6.63
931.87,6.61
927.08,6.62
927.08,6.62
927.18,6.63
935.95,6.63
938.68,6.61
934.85,6.61
935.75,6.58
931.59,6.58
933.95,6.61
928.71,6.64
928.22,6.66
925.74,6.65
927.07,6.66
920.91,6.62
915.1,6.65
909.55,6.63
913.44,6.64
917.91,6.64
920.44,6.59
921,6.58
924.79,6.58
926.99,6.62
930.91,6.64
930.78,6.64
928.7,6.61
924.22,6.62
920.53,6.65
919.88,6.63
924.51,6.67
923.56,6.68
925.45,6.68
925.17,6.69
924.13,6.69
928.32,6.64
934.13,6.64
931.49,6.63
932.36,6.64
938.09,6.62
932.86,6.61
930.24,6.62
934.29,6.63
933.13,6.62
929.86,6.65
931.52,6.66
939.26,6.65
942.81,6.66
939.43,6.65
930.44,6.65
924.23,6.67
927.93,6.65
929.02,6.67
938.33,6.66
933.62,6.67
929.37,6.65
929.47,6.65
933.54,6.64
