128.61,1.79
279.44,2.49
420.25,3.31
578.26,3.78
708.77,4.65
805.84,5.19
880.69,5.66
933.88,5.86
971.37,6.14
991.96,6.3
1004.5,6.43
996.99,6.5
992.9,6.54
1002.5,6.59
1011.3,6.59
1016.1,6.62
1016.1,6.66
1018.7,6.67
1010.3,6.62
1014.3,6.58
1015.4,6.58
1016.1,6.57
1017.9,6.57
1015.7,6.59
1027,6.6
1029.1,6.61
1029.2,6.65
1024.8,6.62
1020.7,6.63
1021.2,6.64
1025.2,6.62
1023.5,6.64
1031.5,6.61
1031.5,6.65
1032.5,6.64
1030.4,6.63
1025,6.63
1017.6,6.62
1005.2,6.62
1005,6.63
1006.8,6.62
1012,6.65
1013.3,6.64
1015.3,6.62
1026.7,6.6
1029.8,6.65
1028.4,6.62
1031.3,6.62
1027.3,6.63
1023,6.63
1018.4,6.67
1015.9,6.69
1021.5,6.71
1029.3,6.67
1024.5,6.69
1022.5,6.7
1017.4,6.68
1018,6.65
1023.3,6.64
1025.2,6.65
1018.6,6.65
1008.4,6.67
1011.6,6.67
1012.3,6.68
1016,6.67
1010.5,6.67
1011.2,6.68
1018.7,6.67
1030.8,6.61
1036.6,6.63
1038.9,6.62
1038.2,6.59
1031.6,6.58
1038.1,6.56
1044.1,6.57
1036.4,6.58
1032.5,6.56
1028.1,6.6
1028.5,6.61
1031.4,6.62
1033.3,6.62
1032.1,6.62
1031.4,6.64
1025.9,6.64
1027.9,6.66
1023.8,6.66
1025.8,6.64
1030.9,6.59
1033.5,6.61
1035.2,6.62
1038,6.6
1041.6,6.61
1046.9,6.62
1045.3,6.6
1050,6.62
1050.7,6.66
1042.4,6.61
1041.9,6.63
1047.9,6.66
1043.2,6.64
1048,6.65
1049.9,6.63
1054.3,6.57
1052,6.6
1048.1,6.62
1054.8,6.58
1048.1,6.58
1042.8,6.6
1034.8,6.63
1040.5,6.63
1035.3,6.65
1032.5,6.65
1025.9,6.64
1029.6,6.63
1036.1,6.66
1036.2,6.66
1036.5,6.65
1036.4,6.66
1037.9,6.67
1041.6,6.63
1041.9,6.64
1046.2,6.62
1050.7,6.62
1053.1,6.63
1050.9,6.65
1048.9,6.66
1041.9,6.65
1036.2,6.67
1037.1,6.69
1049.5,6.67
1051,6.67
1049,6.66
1041.7,6.63
1042.2,6.64
1050.3,6.65
1046.4,6.66
1044.1,6.63
1042.9,6.63
1041.4,6.63
1042.9,6.63
1043.9,6.61
1054.9,6.62
1063.6,6.6
1058.9,6.63
1059.9,6.59
1058.8,6.59
1046.8,6.61
1052.2,6.61
1053.1,6.62
1054,6.61
1047.6,6.63
1048.3,6.59
1057.1,6.58
1058.9,6.57
1061.4,6.57
1063.4,6.59
1055.6,6.58
1047.5,6.57
1040,6.57
1041.7,6.58
1040.7,6.57
1033.9,6.63
1028.9,6.61
1029.8,6.64
1040.8,6.59
1048.7,6.57
1052.4,6.58
1060.5,6.58
1063.5,6.65
1059.8,6.64
1051.8,6.62
1050.9,6.62
1045.5,6.62
1051.3,6.64
1042.4,6.66
1035.5,6.6
1028.8,6.54
1024,6.59
1027.3,6.6
1027.1,6.6
1032.2,6.62
1031,6.59
1025.3,6.58
1027.2,6.59
1016,6.63
1012.9,6.63
1025.8,6.64
1030.5,6.62
1042.6,6.61
1040.7,6.6
1034.5,6.6
1037.6,6.61
1038.7,6.62
1036.4,6.64
1041.6,6.63
1049.6,6.64
1058.8,6.63
1057.8,6.66
1056.8,6.62
1057.6,6.58
1058.8,6.54
1060.2,6.54
1051.5,6.56
1051.1,6.57
1055.5,6.59
1045.4,6.67
1047.5,6.66
1042.7,6.64
1044.1,6.62
1040.5,6.61
1032.4,6.6
1031.6,6.6
1024.9,6.63
1023.5,6.65
1029.8,6.66
1026.8,6.62
1032.3,6.61
1037.2,6.58
1031.5,6.6
1027.8,6.61
1020.1,6.63
1012.1,6.6
1007.9,6.62
1015.8,6.63
1019.3,6.61
1023.4,6.6
1030.5,6.61
1040.2,6.6
1046.8,6.6
1042.2,6.59
1045.2,6.59
1044.5,6.6
1036,6.59
1023.9,6.62
1022.8,6.62
1020.4,6.58
1025,6.62
1045.5,6.61
1057.5,6.57
1057.2,6.57
1063.3,6.55
1068.5,6.56
1062.1,6.57
1051.9,6.57
1049,6.57
1042.6,6.54
1036.4,6.53
1040.9,6.58
1041.7,6.58
1043.9,6.59
1039.2,6.59
1038.4,6.6
1040.5,6.62
1039.3,6.63
1033.1,6.6
1030.5,6.59
1035.5,6.6
1042,6.6
1040.8,6.61
1043.2,6.57
1045.6,6.58
1052.3,6.57
1051.7,6.56
1050.8,6.58
1062.4,6.58
1067.3,6.6
1066.3,6.63
1067.3,6.66
1063.3,6.68
1064.4,6.65
1062.7,6.64
1058.5,6.63
1058.3,6.66
1050.3,6.62
1058.7,6.57
1061.6,6.57
1062.9,6.6
1057,6.64
1058.5,6.58
1062,6.57
1061.5,6.54
1066.3,6.6
1062,6.57
1060.3,6.57
1058.9,6.56
1051.3,6.58
1056.8,6.59
1054.7,6.6
1057.8,6.6
1058.4,6.56
1066.1,6.54
1063.3,6.55
1066.2,6.55
1061.4,6.57
1045.7,6.55
1050.6,6.57
1056.5,6.57
1056.9,6.58
1064.5,6.63
