93.43,1.46
223.43,2.01
350.47,2.8
475.88,3.47
585.87,4.41
666.44,4.98
728.13,5.41
773.72,5.64
792.77,6
802.73,6.17
812.47,6.36
815.22,6.42
817.1,6.49
818.64,6.55
821.14,6.6
825.72,6.61
829.7,6.58
829.88,6.53
830.14,6.57
832.43,6.62
835.08,6.62
834.59,6.63
830.53,6.64
826.94,6.66
827.06,6.67
828.24,6.67
830.23,6.67
828.57,6.64
829,6.63
826.37,6.61
828.56,6.63
835.24,6.66
834.99,6.65
836.28,6.66
832.43,6.66
833.5,6.65
832.36,6.7
830.13,6.65
831.56,6.69
834.5,6.7
834.25,6.68
833.42,6.67
831.28,6.63
822.44,6.63
824.18,6.68
832.62,6.67
834.33,6.67
830.95,6.66
832.62,6.65
837.99,6.65
846.01,6.62
847.55,6.63
845.35,6.64
842.7,6.62
844.91,6.62
850.98,6.59
850.04,6.59
842.02,6.58
845.58,6.58
843.89,6.55
850.47,6.55
849.86,6.55
850.12,6.58
846.78,6.59
844.07,6.59
837.33,6.61
825.49,6.61
822.96,6.64
826.13,6.6
822.96,6.58
818.4,6.62
827.15,6.65
829.31,6.65
827.59,6.62
825.96,6.61
831.74,6.64
832.76,6.62
833.01,6.61
837.27,6.61
844.48,6.61
840.84,6.6
840.76,6.63
847.72,6.64
847.37,6.64
841.69,6.67
844.14,6.64
845.67,6.63
846.01,6.59
841.07,6.57
838.01,6.59
847.21,6.62
851.84,6.65
847.46,6.64
850.89,6.61
846.73,6.57
839.6,6.57
828.41,6.59
836.38,6.63
839.67,6.6
841.78,6.6
840.09,6.59
838.8,6.58
837.32,6.62
838.91,6.63
849.18,6.67
848.15,6.69
845.62,6.67
842.19,6.63
843.8,6.61
840.68,6.66
848.15,6.67
843.7,6.64
840.44,6.63
838.74,6.68
837.54,6.69
828.27,6.67
823.66,6.64
828.57,6.64
829.06,6.65
826.71,6.65
831.86,6.66
834.94,6.64
840.09,6.63
840.85,6.56
841.43,6.54
836.91,6.58
835.24,6.63
832.89,6.61
834.41,6.59
829.88,6.56
831.58,6.56
832.1,6.56
839.17,6.59
829,6.6
833.01,6.61
841.94,6.6
841.97,6.62
840.93,6.68
842.19,6.71
842.34,6.73
852.12,6.71
845.68,6.69
843.52,6.69
843.29,6.62
841.45,6.61
838.27,6.63
836.74,6.64
839,6.65
837.01,6.61
834.91,6.61
843.29,6.64
844.06,6.66
842.7,6.65
846.95,6.64
845.17,6.62
849,6.61
845.84,6.61
842.87,6.6
843.72,6.61
847.56,6.59
850.13,6.57
843.04,6.58
843.89,6.62
842.19,6.67
842.15,6.62
842.78,6.59
844.56,6.64
839.58,6.61
843.22,6.6
848.66,6.59
853.32,6.58
851.33,6.62
845.5,6.63
844.39,6.58
848.41,6.56
852.45,6.55
846.61,6.58
841.88,6.58
838.57,6.6
